"v"#"total"#"rank_CMC"#"rank_ST"#"rank_MC"#"rank_Model"
1#77#0.116883116883117#0.025974025974026#0.025974025974026#0.038961038961039
2#5#0.4#0.4#0.8#0.6
3#16#0.25#0.6875#0.625#0.0625
4#124#0.830645161290323#0.653225806451613#0.120967741935484#0.0967741935483871
5#33#0.818181818181818#0.575757575757576#0.212121212121212#0.181818181818182
9#11#0.0909090909090909#0.454545454545455#1#0.909090909090909
10#8#0.25#0.625#0.875#0.5
12#10#0.5#0.7#0.6#0.3
13#11#1#0.0909090909090909#0.0909090909090909#0.0909090909090909
14#17#0.235294117647059#0.176470588235294#0.117647058823529#0.117647058823529
19#8#0.5#0.5#0.625#0.375
23#61#0.540983606557377#0.10655737704918#0.475409836065574#0.704918032786885
24#5#0.2#0.4#1#0.8
30#19#0.578947368421053#0.736842105263158#0.263157894736842#0.263157894736842
32#5#0.2#0.2#0.2#0.4
33#10#0.7#0.7#0.4#0.4
34#83#0.036144578313253#0.072289156626506#0.975903614457831#0.590361445783133
36#14#1#0.571428571428571#0.0714285714285714#0.0714285714285714
37#9#0.333333333333333#0.222222222222222#0.777777777777778#0.555555555555556
38#20#0.2#0.725#0.85#0.7
39#7#0.142857142857143#0.285714285714286#0.857142857142857#0.714285714285714
40#21#0.333333333333333#0.380952380952381#0.476190476190476#0.428571428571429
43#75#0.826666666666667#0.68#0.16#0.28
44#6#0.333333333333333#0.75#0.833333333333333#0.333333333333333
45#20#0.8#0.7#0.25#0.25
46#25#0.08#0.2#0.76#0.48
47#33#0.575757575757576#0.242424242424242#0.181818181818182#0.181818181818182
49#73#0.10958904109589#0.0821917808219178#0.0821917808219178#0.0136986301369863
50#78#0.666666666666667#0.762820512820513#0.346153846153846#0.102564102564103
51#48#0.166666666666667#0.5625#0.854166666666667#0.0625
52#53#0.226415094339623#0.245283018867925#0.792452830188679#0.150943396226415
53#73#0.438356164383562#0.705479452054794#0.575342465753425#0.493150684931507
54#39#0.564102564102564#0.230769230769231#0.384615384615385#0.333333333333333
55#22#0.363636363636364#0.863636363636364#0.681818181818182#0.681818181818182
56#24#0.0416666666666667#0.125#0.875#0.125
57#6#0.666666666666667#0.666666666666667#0.5#0.5
58#46#0.391304347826087#0.815217391304348#0.630434782608696#0.891304347826087
60#59#0.11864406779661#0.110169491525424#0.0508474576271186#0.0338983050847458
63#49#0.0204081632653061#0.26530612244898#0.979591836734694#0.857142857142857
64#44#0.931818181818182#0.25#0.0909090909090909#0.0909090909090909
65#28#0.25#0.142857142857143#0.785714285714286#0.964285714285714
66#8#0.25#0.375#0.125#0.125
67#7#0.857142857142857#0.714285714285714#0.285714285714286#0.285714285714286
68#9#0.666666666666667#0.888888888888889#0.444444444444444#0.222222222222222
69#19#0.368421052631579#0.421052631578947#0.210526315789474#0.315789473684211
70#50#0.34#0.54#0.2#0.18
71#38#0.973684210526316#0.486842105263158#0.0263157894736842#0.368421052631579
72#76#0.782894736842105#0.598684210526316#0.223684210526316#0.585526315789473
73#29#0.379310344827586#0.689655172413793#0.655172413793103#0.275862068965517
74#34#0.5#0.176470588235294#0.529411764705882#0.852941176470588
75#113#0.725663716814159#0.823008849557522#0.283185840707965#0.256637168141593
76#11#0.545454545454545#0.0909090909090909#0.0909090909090909#0.363636363636364
80#76#0.0131578947368421#0.0131578947368421#0.986842105263158#0.986842105263158
82#111#0.0720720720720721#0.648648648648649#0.720720720720721#0.162162162162162
83#23#0.260869565217391#0.521739130434783#0.782608695652174#0.521739130434783
84#24#0.0416666666666667#0.875#1#0.0416666666666667
85#136#0.691176470588235#0.415441176470588#0.257352941176471#0.294117647058824
86#132#0.117424242424242#0.0151515151515152#0.00757575757575758#0.303030303030303
87#31#0.935483870967742#0.129032258064516#0.0967741935483871#0.870967741935484
88#174#0.370689655172414#0.563218390804598#0.247126436781609#0.252873563218391
89#114#0.710526315789474#0.583333333333333#0.0789473684210526#0.342105263157895
90#28#0.357142857142857#0.285714285714286#0.339285714285714#0.446428571428572
91#30#0.233333333333333#0.716666666666666#0.8#0.2
93#11#0.818181818181818#0.909090909090909#0.272727272727273#0.818181818181818
94#131#0.458015267175573#0.0458015267175573#0.450381679389313#0.198473282442748
99#41#0.341463414634146#0.378048780487805#0.609756097560976#0.536585365853659
102#5#0.2#0.6#1#0.6
104#39#0.179487179487179#0.307692307692308#0.833333333333333#0.717948717948718
108#53#0.60377358490566#0.707547169811321#0.377358490566038#0.283018867924528
110#7#0.857142857142857#0.428571428571429#0.142857142857143#0.142857142857143
111#39#0.41025641025641#0.948717948717949#0.615384615384615#0.564102564102564
114#9#0.888888888888889#0.722222222222223#0.222222222222222#0.222222222222222
115#12#0.0833333333333333#0.333333333333333#0.75#0.5
116#47#0.223404255319149#0.468085106382979#0.234042553191489#0.191489361702128
117#23#0.391304347826087#0.760869565217391#0.695652173913043#0.630434782608696
121#44#0.806818181818181#0.897727272727272#0.227272727272727#0.0454545454545455
122#19#0.736842105263158#0.263157894736842#0.210526315789474#0.210526315789474
123#70#0.214285714285715#0.0857142857142857#0.728571428571429#0.771428571428571
124#70#0.557142857142857#0.878571428571429#0.442857142857143#0.442857142857143
127#28#0.571428571428571#0.535714285714286#0.25#0.25
129#45#0.233333333333333#0.2#0.722222222222222#0.622222222222222
130#9#1#0.444444444444444#0.111111111111111#0.111111111111111
131#8#0.875#0.125#0.125#0.125
